0.998506102571	1671.2303
1.99703241316	1670.9638
2.99551831103	1670.6709
3.99406483297	1670.4105
4.99259114356	1670.1983
5.99109724613	1669.9969
6.98962355672	1669.757
7.98812965929	1669.4574
8.98682874825	1669.1463
9.98533485083	1668.855
10.9838611614	1668.5888
11.9823470593	1668.3418
12.9808935812	1668.114
13.9794198918	1667.8911
14.9779259944	1667.6825
15.976452305	1667.4787
16.9749584075	1667.2871
17.9734847181	1667.056
18.9719908207	1666.8532
19.9705171313	1666.6414
20.9690232339	1666.3928
21.9675495445	1666.124
22.9660354423	1665.8631
23.9645819643	1665.562
24.9630678621	1665.2643
25.9616143841	1665.0001
26.9601406947	1664.7545
27.9586467972	1664.526
28.9571731078	1664.3324
29.9556792104	1664.114
30.954205521	1663.8921
31.9526914188	1663.659
32.9512379408	1663.4534
33.9497238387	1663.265
34.9482703606	1663.0615
35.9467562585	1662.8541
36.9453027804	1662.6246
37.9437886783	1662.3974
38.9425655675	1662.1733
39.9410918781	1661.9607
40.939577776	1661.7495
41.9381242979	1661.5381
42.9366101958	1661.3365
43.9351567177	1661.1422
44.9336426156	1660.9565
45.9321891375	1660.7897
46.9306750354	1660.6203
47.9292215573	1660.4238
48.9277074552	1660.2015
49.9262539771	1659.9745
50.924739875	1659.7855
51.9232661856	1659.5821
52.9218127075	1659.3831
53.9202986054	1659.1738
54.9188451273	1658.9909
55.9173310252	1658.7851
56.9158775471	1658.5834
57.914363445	1658.3929
58.9129099669	1658.1933
59.9113958648	1657.9981
60.9100949538	1657.8199
61.9086010564	1657.6341
62.9071273669	1657.4498
63.9056132648	1657.2791
64.9041597867	1657.1148
65.9027063087	1656.9599
66.9011922065	1656.7908
67.8997387285	1656.6353
68.8982246264	1656.4829
69.8967711483	1656.259
70.8952570462	1656.1403
71.8937833567	1656.0154
72.8922894593	1655.8412
73.8908157699	1655.6419
74.8893016678	1655.4516
75.8878481897	1655.2627
76.8863745003	1655.0763
77.8848806029	1654.8928
78.8834271248	1654.7087
79.8819130227	1654.5292
80.8804393333	1654.381
81.8789454358	1654.242
82.8776445248	1654.0858
83.8761304227	1653.9073
84.8746769446	1653.7269
85.8732032552	1653.5579
86.8717093578	1653.4127
87.8702356684	1653.2177
88.8687417709	1653.0497
89.8672680815	1652.883
90.8657741841	1652.6997
91.8643004947	1652.5394
92.8628065973	1652.3937
93.8613329078	1652.2174
94.8598188057	1652.0347
95.8583653276	1651.8506
96.8568916382	1651.6823
97.8553977408	1651.517
98.8539240514	1651.3342
99.852430154	1651.1291
100.851014057	1650.9547
101.84952016	1650.7598
102.84804647	1650.5711
103.846532368	1650.4157
104.84507889	1650.2255
105.8436052	1650.0365
106.842111303	1649.8627
107.840637614	1649.6732
108.839143716	1649.4914
109.837670027	1649.3332
110.836176129	1649.1558
111.834875218	1648.9912
112.833381321	1648.8352
113.831907632	1648.68
114.830433942	1648.5212
115.828940045	1648.3747
116.827466355	1648.2237
117.825972458	1648.0836
118.824498768	1647.9134
119.823004871	1647.7546
120.821531182	1647.6089
121.820037284	1647.4647
122.818563595	1647.3155
123.817049493	1647.1859
124.815596015	1647.0913
125.814122325	1646.992
126.812628428	1646.8594
127.811154738	1646.7093
128.809660841	1646.5476
129.808187151	1646.3939
130.806693254	1646.2412
131.805219565	1646.1005
132.803705463	1645.9693
133.802251984	1645.8363
134.800951073	1645.7147
135.799457176	1645.5828
136.797983487	1645.4499
137.796489589	1645.3028
138.7950159	1645.1728
139.793522002	1645.0483
140.792048313	1644.9403
141.790554415	1644.8253
142.789080726	1644.7071
143.787566624	1644.5852
144.786113146	1644.4756
145.784639456	1644.3357
146.783145559	1644.211
147.78167187	1644.0701
148.780177972	1643.8963
149.778704283	1643.7628
150.777210385	1643.6189
151.775736696	1643.4594
152.774222594	1643.3319
153.772769116	1643.2228
154.771295426	1643.1111
155.769801529	1642.9751
156.768327839	1642.7976
157.766833942	1642.6608
158.765360253	1642.5308
159.763866355	1642.4146
160.762392666	1642.2838
161.760898768	1642.1422
162.759425079	1642.0237
163.758141358	1641.8946
164.75668788	1641.7336
165.755173778	1641.5639
166.7537203	1641.3947
167.75224661	1641.253
168.750752713	1641.1169
169.749279024	1640.9544
170.747785126	1640.7751
171.746311437	1640.5643
172.744797335	1640.3959
173.743343857	1640.1915
174.741829754	1640.0258
175.740376276	1639.8259
176.738862174	1639.6236
177.737408696	1639.4358
178.735894594	1639.2303
179.734441116	1639.0234
180.732967427	1638.817
181.731473529	1638.6232
182.72999984	1638.4303
183.728485738	1638.2384
184.72703226	1638.0568
185.725690943	1637.8278
186.724237465	1637.6174
187.722723363	1637.3964
188.721269885	1637.2063
189.719755782	1637.0104
190.718302304	1636.8041
191.716788202	1636.5869
192.715314513	1636.3757
193.713861035	1636.1986
194.712346933	1635.9994
195.710893455	1635.8061
196.709379352	1635.6263
197.707925874	1635.4345
198.706411772	1635.2147
199.704958294	1635.0076
200.703444192	1634.8049
201.701990714	1634.6262
202.700476612	1634.4768
203.699002922	1634.3188
204.697509025	1634.146
205.696035336	1633.9604
206.694581858	1633.7814
207.693240541	1633.609
208.691787063	1633.3853
209.690272961	1633.1064
210.688819482	1632.8526
211.68730538	1632.5928
212.685831691	1632.385
213.684337794	1632.1913
214.682864104	1631.9711
215.681350002	1631.77
216.679896524	1631.5824
217.678422835	1631.3612
218.676928937	1631.1013
219.675475459	1630.875
220.673961357	1630.651
221.672507879	1630.4381
222.670993777	1630.2274
223.669520087	1630.0057
224.668005985	1629.7973
225.666552507	1629.5756
226.665078818	1629.382
